DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60200850;Mehlführergasse;Wien;49000001;16.2819555;48.1382764
60200852;Maurer Berg;Wien;49000001;16.2622735;48.1445225
60200853;Maurer Friedhof;Wien;49000001;16.2751643;48.1544717
60200854;Maurer Hauptplatz;Wien;49000001;16.2688401;48.1505522
60200855;Maurer-Lange-Gasse;Wien;49000001;16.2681844;48.1474715
60200856;Max-Fleischer-Gasse;Wien;49000001;16.3897354;48.1507979
60200857;Max-Hegele-Weg;Wien;49000001;16.3289554;48.1575459
60200858;Max-Mauermann-Gasse;Wien;49000001;16.4093726;48.1631127
60200859;Mayerhofgasse;Wien;49000001;16.3669721;48.1925962
60200860;Mayerweckstraße;Wien;49000001;16.3812553;48.293892
60200861;Mayssengasse;Wien;49000001;16.325461;48.2159996
60200862;Mayredergasse;Wien;49000001;16.5044772;48.2381718
60200863;Meidling Hauptstraße;Wien;49000001;16.3289374;48.1836667
60200864;Meidlinger Hauptstraße/Pohlgasse;Wien;49000001;16.329692;48.17818
60200865;Dörfelstraße;Wien;49000001;16.3357916;48.1755144
60200867;Meischlgasse;Wien;49000001;16.3236643;48.1414355
60200868;Memlinggasse;Wien;49000001;16.5217428;48.2284065
60200869;Mergenthalerplatz;Wien;49000001;16.4467335;48.2434008
60200870;Merkurweg;Wien;49000001;16.2491581;48.2076549
60200872;Meyerbeergasse;Wien;49000001;16.3780304;48.2724256
60200873;Michaelerplatz;Wien;49000001;16.366496;48.2083074
60200874;Michelbeuern-AKH;Wien;49000001;16.3439393;48.2209855
60200875;Fabergasse;Wien;49000001;16.2772035;48.1369035
60200877;Minciostraße;Wien;49000001;16.313154;48.2029312
60200878;Mitterberg;Wien;49000001;16.2818208;48.2312429
60200879;Mitterfeldgasse;Wien;49000001;16.4152476;48.1652218
60200880;Mittleres Hausfeld;Wien;49000001;16.4846424;48.2273592
60200881;Modecenterstraße;Wien;49000001;16.4186791;48.1883682
60200883;Mauthausgasse;Wien;49000001;16.3456461;48.1879669
60200884;Mendelssohngasse;Wien;49000001;16.4245272;48.2254023
60200885;Molitorgasse;Wien;49000001;16.408061;48.1818099
60200886;Mommsengasse;Wien;49000001;16.37874;48.1885718
60200887;Mondweg;Wien;49000001;16.243849;48.2079303
60200888;Montecuccoliplatz;Wien;49000001;16.297712;48.1752388
60200889;Montleartstraße;Wien;49000001;16.3021587;48.2024103
60200890;Moosgasse;Wien;49000001;16.282764;48.2286758
60200891;Mooslackengasse;Wien;49000001;16.3683375;48.2487369
60200892;Mooswiesengasse;Wien;49000001;16.2030206;48.2050327
60200893;Moritz-Dreger-Gasse;Wien;49000001;16.4422779;48.273167
60200894;Moschingergasse;Wien;49000001;16.2405791;48.2197106
60200895;Murlingengasse;Wien;49000001;16.3359533;48.1762692
60200896;Murraygasse;Wien;49000001;16.4746352;48.2364187
60200897;Muthgasse;Wien;49000001;16.3661726;48.2450699
60200898;Mühlbreiten;Wien;49000001;16.3109082;48.1495033
60200899;Mühlfeldgasse;Wien;49000001;16.3900498;48.2205785
60200900;Mühlhäufel;Wien;49000001;16.522174;48.2031946
60200901;Mühlhäufelweg;Wien;49000001;16.4776895;48.2090019
60200902;Mühlsangergasse;Wien;49000001;16.4655173;48.1599788
60200903;Mühlwasser;Wien;49000001;16.4756952;48.2040508
60200904;Mühlwasserstraße;Wien;49000001;16.4450806;48.2143535
60200905;Hauptbahnhof Ost;Wien;49000001;16.3804917;48.1843555
60200906;Pensionistenwohnhaus Hetzendorf;Wien;49000001;16.3001913;48.1668934
60200907;Kaiserebersdorf, Münnichplatz;Wien;49000001;16.4738626;48.1587984
60200908;Männertreugasse;Wien;49000001;16.4047552;48.159847
60200909;Märzstraße;Wien;49000001;16.3119952;48.1966143
60200910;Aspern Nord;Wien;49000001;16.5040909;48.2346117
60200911;Märzstraße;Wien;49000001;16.3184002;48.1962251
60200912;Naufahrtbrücke;Wien;49000001;16.4700178;48.1995842
60200913;Nauheimergasse;Wien;49000001;16.3314617;48.1574021
60200914;Neilreichgasse;Wien;49000001;16.3655887;48.1761493
60200916;Nestroyplatz;Wien;49000001;16.3846509;48.2148144
60200917;Neue Donau Mitte;Wien;49000001;16.4282911;48.219944
60200918;Neu Erlaa;Wien;49000001;16.3280122;48.1406262
60200919;Donaumarina U, Chrastekgasse;Wien;49000001;16.4285516;48.2077627
60200920;Neubaugasse, Burggasse;Wien;49000001;16.3489519;48.2042603
60200921;Neubaugasse, Neustiftgasse;Wien;49000001;16.3484668;48.2054817
60200922;Neubreitenlee;Wien;49000001;16.4904545;48.2397992
60200923;Erlaaer Spitz;Wien;49000001;16.3239697;48.1378088
60200924;Neueßling;Wien;49000001;16.5324687;48.2491676
60200925;Neugebauerweg;Wien;49000001;16.3520511;48.2538152
60200927;Neukagran;Wien;49000001;16.447551;48.2364905
60200928;Neulandschule;Wien;49000001;16.3873998;48.1587744
60200929;Neulinggasse;Wien;49000001;16.3873818;48.1990453
60200930;Neusteinhof;Wien;49000001;16.3329439;48.1571984
60200931;Neustift am Walde;Wien;49000001;16.3015568;48.250998
60200932;Neustifter Friedhof 1.Tor;Wien;49000001;16.304638;48.2471816
60200933;Neustifter Friedhof 2.Tor;Wien;49000001;16.301458;48.2473072
60200934;Neustifter Friedhof 3.Tor;Wien;49000001;16.2983857;48.2468226
60200935;Neuwaldegg;Wien;49000001;16.2911004;48.2335467
60200936;Marswiese;Wien;49000001;16.2799074;48.2403975
60200937;Niederhofstraße;Wien;49000001;16.3311922;48.1810612
60200938;Forstnergasse;Wien;49000001;16.453938;48.2476362
60200939;Niklas-Eslarn-Straße;Wien;49000001;16.5349571;48.2246841
60200940;Nikolaus-Pytty-Gasse;Wien;49000001;16.2417649;48.2226254
60200941;Nordbahnstraße;Wien;49000001;16.389403;48.2236308
60200942;Seestadt;Wien;49000001;16.5084747;48.2263897
60200943;Nordbrücke;Wien;49000001;16.3953768;48.2611418
60200944;Nordwestbahnstraße;Wien;49000001;16.3809679;48.2280235
60200945;Ernst-Vasovec-Gasse;Wien;49000001;16.3767548;48.2965335
60200947;Nowakgasse;Wien;49000001;16.3141422;48.1266152
60200948;Nußdorf;Wien;49000001;16.3676548;48.2602148
60200949;Oberlaa;Wien;49000001;16.399554;48.1423946
60200950;Nußdorfer Straße;Wien;49000001;16.3528865;48.2314823
60200951;Dückegasse;Wien;49000001;16.4277701;48.2479772
60200952;Nästlbergergasse;Wien;49000001;16.2605846;48.1601766
60200953;Küniglberg, ORF-Zentrum;Wien;49000001;16.2916124;48.1755144
60200954;Finsterbuschstraße Mitte;Wien;49000001;16.5020967;48.1708057
60200955;Lieblgasse;Wien;49000001;16.4617983;48.2576491
60200956;Ober St. Veit;Wien;49000001;16.2757212;48.1922908
60200957;Oriongasse;Wien;49000001;16.4398794;48.1762991
60200958;Aspernstraße, Oberdorfstraße;Wien;49000001;16.4811929;48.2198483
60200959;Oberdöbling;Wien;49000001;16.3442717;48.2443998
60200960;Grohnergasse;Wien;49000001;16.3431847;48.1569407
60200961;Obere Augartenstraße;Wien;49000001;16.3753085;48.222757
60200962;Obere Donaustraße;Wien;49000001;16.3713379;48.2196747
60200963;Oberer Reisenbergweg;Wien;49000001;16.3357377;48.2594254
60200964;Tierquartier;Wien;49000001;16.4755874;48.251638
60200965;Ziegelhofstraße;Wien;49000001;16.4780398;48.2399308
60200966;Spargelfeldstraße;Wien;49000001;16.4734853;48.241259
60200967;Orchisgasse;Wien;49000001;16.4670085;48.2127253
60200968;Obergfellplatz;Wien;49000001;16.3894659;48.2666315
60200970;Oberlaaer Platz;Wien;49000001;16.4039108;48.137497
60200971;Oberlaaer Straße;Wien;49000001;16.361178;48.1480109
60200972;Obersteinergasse;Wien;49000001;16.3449634;48.2405829
60200973;Oberwiedenstraße;Wien;49000001;16.2906692;48.2230084
60200974;Sturgasse;Wien;49000001;16.4145828;48.2162869
60200975;Oper, Karlsplatz;Wien;49000001;16.3695772;48.2022965
60200976;Alsegger Straße, Czartoryskigasse;Wien;49000001;16.3236913;48.2289869
60200977;Frauengasse;Wien;49000001;16.3290362;48.2137729
60200978;Oskar-Simony-Straße;Wien;49000001;16.2359798;48.2110612
60200979;Wagramer Straße/Ostbahn;Wien;49000001;16.4764139;48.2753074
60200980;Oswald-Redlich-Straße;Wien;49000001;16.4538392;48.2750085
60200981;Ottakring;Wien;49000001;16.3116718;48.212025
60200983;Ottakringer Bad;Wien;49000001;16.2905794;48.2125458
60200984;Attemsgasse;Wien;49000001;16.4342469;48.2478755
60200985;Otto-Hötzl-Weg;Wien;49000001;16.2912711;48.2217994
60200986;Otto-Probst-Platz;Wien;49000001;16.3490238;48.1538304
60200987;Otto-Probst-Straße;Wien;49000001;16.3550964;48.1561736
60200988;Palffygasse;Wien;49000001;16.3368336;48.2176277
60200989;Karl-Popper-Straße;Wien;49000001;16.3790904;48.1874219
60200990;Panozzalacke;Wien;49000001;16.4858821;48.1809474
60200991;Pantucekgasse;Wien;49000001;16.4574414;48.1602485
60200992;Paradisgasse;Wien;49000001;16.3418372;48.2489283
60200993;Kundmanngasse;Wien;49000001;16.3938856;48.202548
60200994;Parlament;Wien;49000001;16.360073;48.2086786
60200995;Patrizigasse;Wien;49000001;16.4041444;48.2572484
60200996;Paulanergasse;Wien;49000001;16.3671518;48.1960334
60200997;Paulinensteig;Wien;49000001;16.2994907;48.2184058
60200998;Pellmanngasse;Wien;49000001;16.2884773;48.1307524
60200999;Marco-Polo-Promenade;Wien;49000001;16.4230449;48.2773282
60201000;Pensionistenwohnhaus Atzgersdorf;Wien;49000001;16.2897978;48.1506181
60201001;Pensionistenwohnhaus Rosenberg;Wien;49000001;16.2867705;48.1594515
60201002;Pensionsversicherungsanstalt;Wien;49000001;16.3975687;48.2292861
60201003;Penzing;Wien;49000001;16.3053297;48.1926561
60201004;Pfalzgasse;Wien;49000001;16.4915594;48.2404573
60201005;Penzinger Straße;Wien;49000001;16.3152381;48.1903325
60201007;Perfektastraße;Wien;49000001;16.3133966;48.1368076
60201008;Perntergasse;Wien;49000001;16.3550245;48.2491496
60201009;Perspektivstraße;Wien;49000001;16.4009105;48.2178911
60201010;Peter-Jordan-Straße;Wien;49000001;16.325964;48.2386505
60201011;Pfarrer-Matz-Gasse;Wien;49000001;16.4062285;48.3017147
60201012;Pfarrgasse;Wien;49000001;16.3470924;48.1496352
60201013;Pfenninggeldgasse;Wien;49000001;16.3132439;48.2074274
60201014;Seckendorfstraße;Wien;49000001;16.287058;48.1968718
60201015;Meidling;Wien;49000001;16.3319917;48.1743402
60201016;Alfred-Adler-Straße;Wien;49000001;16.3814619;48.1824328
60201017;Piaristengasse;Wien;49000001;16.3514043;48.2063498
60201018;Pilgramgasse;Wien;49000001;16.3544765;48.1926261
60201019;Kolschitzkygasse;Wien;49000001;16.3730627;48.1881346
60201021;Plachygasse;Wien;49000001;16.2808416;48.2267069
60201022;Plankengasse;Wien;49000001;16.3695143;48.2065893
60201023;Karl-Bednarik-Gasse;Wien;49000001;16.4832141;48.2455006
60201024;Plattensteinergasse;Wien;49000001;16.4787046;48.211163
60201025;Plößlgasse;Wien;49000001;16.377132;48.1945364
60201026;Podlahagasse;Wien;49000001;16.5333221;48.2109355
60201027;Pogrelzstraße;Wien;49000001;16.4559233;48.2435085
60201028;Pohlgasse;Wien;49000001;16.3240147;48.1786772
60201029;Veletaweg;Wien;49000001;16.2809584;48.2279756
60201030;Pokornygasse;Wien;49000001;16.3554916;48.2411513
60201031;Polgarstraße;Wien;49000001;16.449698;48.2312489
60201032;Kaltenleutgebner Straße 12/75;Wien;49000001;16.2418458;48.1311661
60201033;Tiefer Graben;Wien;49000001;16.3692628;48.2136053
60201034;Portnergasse;Wien;49000001;16.443787;48.2444058
60201035;Hütteldorfer Straße;Wien;49000001;16.3122108;48.1991232
60201037;Possingergasse;Wien;49000001;16.3180498;48.2090258
60201038;Fritz-Feigl-Weg;Wien;49000001;16.4722277;48.2344382
60201039;Praterbrücke;Wien;49000001;16.4342649;48.2033922
60201040;Praterstern;Wien;49000001;16.3923315;48.2185136
60201041;Rasumofskygasse;Wien;49000001;16.3943617;48.2055416
60201042;Nestroyplatz/Praterstraße;Wien;49000001;16.3865913;48.2162869
60201043;Predigtstuhl;Wien;49000001;16.2892948;48.2223022
60201044;Preindlgasse;Wien;49000001;16.2773292;48.1875477
60201045;Pretschgasse;Wien;49000001;16.4242127;48.1581392
60201046;Christine-Touaillon-Straße;Wien;49000001;16.5102624;48.223164
60201047;Preßgasse;Wien;49000001;16.3625165;48.1963089
60201048;Prinzgasse;Wien;49000001;16.4817319;48.239877
60201049;Otto-Wagner-Areal;Wien;49000001;16.2802667;48.2068946
60201050;Puchgasse;Wien;49000001;16.4550699;48.260149
60201052;Klinik Penzing;Wien;49000001;16.2724244;48.2052242
60201053;Pumgasse;Wien;49000001;16.272137;48.1360163
60201054;Purkytgasse;Wien;49000001;16.3336805;48.1501926
60201055;Pönningerweg;Wien;49000001;16.2885492;48.213282
60201056;Pötzleinsdorf;Wien;49000001;16.3111957;48.2409
60201057;Pötzleinsdorfer Friedhof;Wien;49000001;16.3074138;48.2455185
60201058;Quellenplatz;Wien;49000001;16.3734939;48.1756222
60201060;Knöllgasse;Wien;49000001;16.3581057;48.1774013
60201061;Rabengasse;Wien;49000001;16.3976136;48.1940514
60201062;Spittelau;Wien;49000001;16.3583662;48.235611
60201063;Radetzkyplatz;Wien;49000001;16.3901486;48.2109355
60201064;Pappenheimgasse;Wien;49000001;16.3668463;48.2336424
60201065;Raimannstraße;Wien;49000001;16.2813088;48.2045178
60201066;Rainergasse;Wien;49000001;16.368113;48.1887215
60201067;Rallenweg;Wien;49000001;16.4589237;48.204434
60201068;Rampengasse;Wien;49000001;16.360603;48.2409599
60201069;Ramperstorffergasse;Wien;49000001;16.3603785;48.1849364
60201070;Rappachgasse;Wien;49000001;16.4243924;48.1799231
60201071;Löwengasse;Wien;49000001;16.3949097;48.2057391
60201072;Rathaus;Wien;49000001;16.3553479;48.2100256
60201073;Ravelinstraße;Wien;49000001;16.4271143;48.1734956
60201074;Laxenburger Straße, Sahulkastraße;Wien;49000001;16.3674931;48.1630827
60201075;Ratmannsdorfgasse;Wien;49000001;16.2758919;48.1773833
60201076;Ratzenhofergasse;Wien;49000001;16.4194696;48.2840954
60201077;Rauscherstraße;Wien;49000001;16.3752097;48.2307582
60201078;Raxstraße, Rudolfshügelgasse;Wien;49000001;16.3634866;48.1656771
60201079;Rebhanngasse;Wien;49000001;16.3882622;48.2278439
60201080;Redtenbachergasse;Wien;49000001;16.3146902;48.213324
60201081;Pflaumengasse;Wien;49000001;16.2911992;48.1567909
60201082;Reichmanngasse;Wien;49000001;16.2848302;48.2068527
60201083;Eßling, Wegmayersiedlung;Wien;49000001;16.5149606;48.2021169
60201084;Linzer Straße, Reinlgasse;Wien;49000001;16.3114293;48.1932789
60201085;Reinprechtsdorfer Brücke;Wien;49000001;16.3514223;48.1892905
60201086;Reinprechtsdorfer Str., Arbeitergasse;Wien;49000001;16.353156;48.1865296
60201087;Hansl-Schmid-Weg;Wien;49000001;16.2842732;48.2144134
60201088;Neubaugasse, Westbahnstraße;Wien;49000001;16.3490597;48.2019672
60201090;Renngasse;Wien;49000001;16.3676009;48.2132102
60201091;Rennweg;Wien;49000001;16.3862769;48.194764
60201092;Ruckergasse/Pohlgasse;Wien;49000001;16.3268354;48.1784256
60201093;Asparagusweg;Wien;49000001;16.5306182;48.2421385
60201094;Resselgasse;Wien;49000001;16.3676638;48.1983627
60201095;Reumannplatz;Wien;49000001;16.3781921;48.1741545
60201096;Hörndlwald;Wien;49000001;16.2644653;48.1743762
60201097;Richard-Neutra-Gasse;Wien;49000001;16.4309321;48.2665836
60201098;Richard-Strauss-Straße;Wien;49000001;16.338217;48.1377368
60201099;Richthausenstraße;Wien;49000001;16.322757;48.2238702
60201100;Riedelgasse;Wien;49000001;16.279602;48.1632685
60201101;Riedstraße;Wien;49000001;16.2387286;48.2105164
60201102;Riemergasse;Wien;49000001;16.3773027;48.2078345
60201103;Schippergasse;Wien;49000001;16.4178078;48.2836351
60201104;Rochusgasse;Wien;49000001;16.3913254;48.2025241
60201105;Rodaun;Wien;49000001;16.2627765;48.1328148
60201106;Hochstraße;Wien;49000001;16.2584826;48.1323891
60201107;Rodauner Straße;Wien;49000001;16.2601804;48.1388399
60201108;Rodlergasse;Wien;49000001;16.3341566;48.2407744
60201109;Rohrbacherstraße;Wien;49000001;16.2732149;48.1876795
60201110;Sieveringer Str./Rohrerwiese;Wien;49000001;16.2946038;48.2639465
60201111;Rohrhofergasse;Wien;49000001;16.4292074;48.1716085
60201112;Rosasgasse;Wien;49000001;16.3245537;48.1816602
60201113;Krautackergasse;Wien;49000001;16.5337264;48.2305907
60201114;Rosenhügelstraße;Wien;49000001;16.3024281;48.1688526
60201115;Rosensteingasse;Wien;49000001;16.3271677;48.2191001
60201116;Rosentalgasse;Wien;49000001;16.2610967;48.2022546
60201117;Rossakgasse;Wien;49000001;16.3216072;48.1481008
60201118;Rotenmühlgasse;Wien;49000001;16.3236913;48.1838284
60201119;Rotenturmstraße;Wien;49000001;16.3744371;48.2103428
60201120;Raffineriestr., Biberhaufenweg;Wien;49000001;16.4669815;48.1933867
60201121;Sandleitengasse;Wien;49000001;16.3075485;48.2178133
60201122;Rautenweg;Wien;49000001;16.4645202;48.2620269
60201123;Rothneusiedl;Wien;49000001;16.3831957;48.1467043
60201124;Roßauer Lände;Wien;49000001;16.3675021;48.2221406
60201125;Schartlgasse;Wien;49000001;16.2812279;48.1377009
60201126;Haschkagasse;Wien;49000001;16.3269611;48.180618
60201127;Rudolf-Waisenhorn-Gasse;Wien;49000001;16.261429;48.1428442
60201128;Rudolf-Zeller-Gasse;Wien;49000001;16.2834288;48.1475135
60201129;Rudolfsplatz;Wien;49000001;16.3710594;48.2143835
60201130;Rueppgasse;Wien;49000001;16.3859625;48.2204049
60201131;Rustenfeld Siedlung;Wien;49000001;16.3948109;48.1241567
60201132;Rustengasse;Wien;49000001;16.3274822;48.1913506
60201133;Ruthnergasse;Wien;49000001;16.4181132;48.2722701
60201134;Ruzickagasse;Wien;49000001;16.28439;48.1525659
60201135;Rußbergstraße;Wien;49000001;16.3831328;48.2874249
60201136;Römergasse;Wien;49000001;16.3135942;48.2168975
60201137;Trabrennstraße;Wien;49000001;16.411789;48.2123602
60201138;Saarplatz;Wien;49000001;16.3497604;48.2452613
60201139;Sagedergasse;Wien;49000001;16.3177534;48.1615428
60201140;Sahulkastraße;Wien;49000001;16.362211;48.1622079
60201141;Saikogasse;Wien;49000001;16.436331;48.2506331
60201142;Salmannsdorf;Wien;49000001;16.2933462;48.2521046
60201143;Saltenstraße;Wien;49000001;16.4980812;48.2165443
60201144;Salzgries;Wien;49000001;16.3727393;48.2128092
60201145;Salztorbrücke;Wien;49000001;16.373943;48.2140064
60201146;Samptwandnergasse;Wien;49000001;16.2451965;48.2033922
60201147;Sandrockgasse;Wien;49000001;16.399024;48.2468047
60201148;Viehmarktgasse;Wien;49000001;16.4010901;48.1904882
60201149;St.-Hemma-Kirche;Wien;49000001;16.2926994;48.1726628
60201150;St.-Hubertus-Platz;Wien;49000001;16.2607553;48.1623457
60201151;St.-Michael-Gasse;Wien;49000001;16.4394931;48.2666195
60201152;St.-Ulrichs-Platz;Wien;49000001;16.3535423;48.2041466
60201153;Sauerburggasse;Wien;49000001;16.3388369;48.2462424
60201154;Scalagasse;Wien;49000001;16.357432;48.182337
60201155;Schafbergbad;Wien;49000001;16.3010358;48.2362093
60201156;Schafberghöhe;Wien;49000001;16.2978827;48.2377949
60201157;Schafflerhof;Wien;49000001;16.5385054;48.2362093
60201158;Johnstraße, Linzer Straße;Wien;49000001;16.3163161;48.1924465
60201159;Schattenfrohgasse;Wien;49000001;16.4819205;48.287407
60201160;Bhf. Meidling, Schedifkaplatz;Wien;49000001;16.3300513;48.1733817
60201162;Schemmerlstraße/Hasenleitengasse;Wien;49000001;16.418239;48.1628011
60201163;Zillbauerplatz;Wien;49000001;16.4547824;48.2081458
60201164;Schillwasserweg;Wien;49000001;16.4533271;48.2054158
60201165;Südportalstraße;Wien;49000001;16.4071358;48.2132162
60201166;Schlachthammerstraße;Wien;49000001;16.5240695;48.2121387
60201167;Schleiergasse;Wien;49000001;16.381417;48.1663602
60201168;Schleifmühlgasse;Wien;49000001;16.3656426;48.1969676
60201169;Schlickgasse;Wien;49000001;16.3643131;48.218741
60201170;Angerer Straße;Wien;49000001;16.3993474;48.260442
60201171;Schloss Alterlaa;Wien;49000001;16.3066412;48.1481068
60201173;Schloss Belvedere;Wien;49000001;16.3791712;48.1919075
60201174;Schloss Hetzendorf;Wien;49000001;16.3090308;48.1672829
60201175;Schloss Laudon;Wien;49000001;16.2217235;48.214587
60201176;Schloss Schönbrunn;Wien;49000001;16.3132349;48.1881227
60201177;Wilhelminenberg;Wien;49000001;16.2846685;48.2200997
60201178;Schluckergasse;Wien;49000001;16.2910106;48.1582471
60201179;Schmelzbrücke;Wien;49000001;16.329683;48.1959017
60201180;Schoeppelgasse;Wien;49000001;16.5379395;48.219555
60201181;Schottenfeldgasse;Wien;49000001;16.3434362;48.2075831
60201182;Schottenring;Wien;49000001;16.3711313;48.2169214
60201183;Schönwiesegasse;Wien;49000001;16.3268623;48.1385581
60201184;Schottentor;Wien;49000001;16.3622649;48.2139405
60201185;St. Veiter Tor;Wien;49000001;16.2542245;48.1766585
60201186;Floridsdorfer Markt;Wien;49000001;16.4003086;48.2620986
60201187;Schrammelgasse;Wien;49000001;16.2852254;48.2258152
60201188;Schrekergasse;Wien;49000001;16.2888007;48.2064037
60201189;Schrutkagasse;Wien;49000001;16.2807967;48.1815524
60201190;Schuhmeierplatz;Wien;49000001;16.3193344;48.2115161
60201191;Ettenreichgasse, Schulzentrum;Wien;49000001;16.373952;48.168583
60201192;Schwanngasse;Wien;49000001;16.4191283;48.2799049
60201193;Schwarzenbergplatz;Wien;49000001;16.3743113;48.2015302
60201194;Lothringerstraße;Wien;49000001;16.3744551;48.2000034
60201195;Schwarzenhaidestraße;Wien;49000001;16.3284523;48.1524281
60201196;Voltelinistraße;Wien;49000001;16.373431;48.2771907
60201197;Schwarzspanierstraße;Wien;49000001;16.3591927;48.2172267
60201198;Schwedenplatz;Wien;49000001;16.3778956;48.2117496
60201199;Schlachthausgasse;Wien;49000001;16.4074502;48.1940334
60201200;Schweglerstraße;Wien;49000001;16.3283984;48.1978897
60201201;Schweizertalstraße;Wien;49000001;16.2658847;48.1878412
60201202;Scheibenbergstraße;Wien;49000001;16.3181487;48.2388599
60201203;Schwertgasse;Wien;49000001;16.3696042;48.2123123
60201204;Schüttauplatz;Wien;49000001;16.4232156;48.2263718
60201205;Schüttaustraße;Wien;49000001;16.4171789;48.230836
60201206;Stadionbrücke;Wien;49000001;16.4113219;48.1969915
60201207;Schütthäufel;Wien;49000001;16.469937;48.2085649
60201208;Schöberweg;Wien;49000001;16.3112945;48.2309377
60201209;Schödlbergergasse;Wien;49000001;16.420862;48.2280654
60201210;Schöffelgasse;Wien;49000001;16.3260089;48.2314524
60201211;Schönbrunn;Wien;49000001;16.3194782;48.1859007
60201212;Gatterholzgasse;Wien;49000001;16.3207089;48.1784616
60201213;Hertha-Kräftner-Gasse;Wien;49000001;16.4315161;48.2694658
60201214;Schöpfwerk;Wien;49000001;16.3316683;48.1634542
60201215;Scottgasse;Wien;49000001;16.4207632;48.2746677
60201216;Sebaldgasse;Wien;49000001;16.4469401;48.2623797
60201217;Sebastian-Kohl-Gasse;Wien;49000001;16.4095972;48.2588093
60201218;Sechskrügelgasse;Wien;49000001;16.3873279;48.2020331
60201219;Rosalia-Chladek-Gasse;Wien;49000001;16.5290012;48.2117017
60201220;Seifertstraße;Wien;49000001;16.2611236;48.1822172
60201221;Strigelgasse;Wien;49000001;16.5202696;48.2310275
60201223;Selma-Lagerlöf-Gasse;Wien;49000001;16.3760631;48.1510796
60201224;Senderstraße;Wien;49000001;16.4010721;48.3114242
60201225;Breitenfurter Straße/Rodauner Straße;Wien;49000001;16.260899;48.1385101
60201226;Sensengasse;Wien;49000001;16.3555904;48.2206982
60201227;Seuttergasse;Wien;49000001;16.2622645;48.193243
60201228;Pellmannbrücke;Wien;49000001;16.2879024;48.13637
60201229;Shuttleworthstraße;Wien;49000001;16.4058692;48.2715466
60201230;Sibeliusstraße;Wien;49000001;16.3666846;48.1591159
60201231;Sickenberggasse;Wien;49000001;16.3669721;48.2580319
60201232;Siebenbrunnenfeldgasse;Wien;49000001;16.3546203;48.1821933
60201233;Siebenbrunnengasse;Wien;49000001;16.3593454;48.1876256
60201234;Siebenbürgerstraße;Wien;49000001;16.4465359;48.232691
60201235;Siebenhirten;Wien;49000001;16.3097045;48.129889
60201236;Brunner Straße, Ketzergasse;Wien;49000001;16.2979545;48.1294513
60201237;Siebensterngasse;Wien;49000001;16.3517726;48.2022067
60201238;Siebertgasse;Wien;49000001;16.3456371;48.1808695
60201239;Siedlung Blumental;Wien;49000001;16.3614115;48.1458832
60201240;Karl-Bekehrty-Straße;Wien;49000001;16.248628;48.2188009
60201241;Siedlung Einigkeit;Wien;49000001;16.4408585;48.2220149
60201242;Siedlung Heuberg;Wien;49000001;16.2800152;48.2273353
60201243;Siedlung Kordon;Wien;49000001;16.2620219;48.2181724
60201244;Siedlung Sonnheim;Wien;49000001;16.4408945;48.2200877
60201245;Siedlung Südost;Wien;49000001;16.3946043;48.1564073
60201246;Promenadeweg;Wien;49000001;16.2810572;48.2506451
60201247;Siegesplatz;Wien;49000001;16.4855228;48.2175978
60201248;Siemensstraße;Wien;49000001;16.4202512;48.2708351
60201249;Tivoligasse;Wien;49000001;16.321149;48.180576
60201250;Sievering;Wien;49000001;16.3170887;48.2542279
60201251;Jägerhaus;Wien;49000001;16.3010717;48.2639884
60201252;Sieveringer Straße;Wien;49000001;16.3426457;48.2461467
60201253;Silbergasse;Wien;49000001;16.3487632;48.2427726
60201254;Percostraße;Wien;49000001;16.464062;48.2696452
60201255;Sillerplatz;Wien;49000001;16.2763411;48.1595953
60201256;Sieveringer Friedhof;Wien;49000001;16.320619;48.2495325
60201257;Grillgasse;Wien;49000001;16.4073424;48.1669354
60201258;Schukowitzgasse;Wien;49000001;16.4989166;48.2392607
60201259;Simmeringer Haide;Wien;49000001;16.440598;48.1774552
60201260;Simmering;Wien;49000001;16.4200086;48.1701586
60201261;Wolfersberg, Schöffelplatz;Wien;49000001;16.2281914;48.2166221
60201262;Bhf. Meidling, Eichenstraße;Wien;49000001;16.33289;48.1746877
60201263;Polkorabplatz;Wien;49000001;16.411789;48.1745439
60201264;Simoningplatz;Wien;49000001;16.4206734;48.1791864
60201265;Sindinggasse;Wien;49000001;16.3706462;48.1534529
60201266;Siriusweg;Wien;49000001;16.2475411;48.2075651
60201267;Alser Straße, Skodagasse;Wien;49000001;16.3491046;48.2150838
60201268;Skraupstraße;Wien;49000001;16.4139181;48.2741236
60201269;Sobotagasse;Wien;49000001;16.3302041;48.1442048
60201270;Contiweg;Wien;49000001;16.4702065;48.2306804
60201271;Vorderhainbach, Augustinerwaldgasse;Wien;49000001;16.1978283;48.2315122
60201272;Sommarugagasse;Wien;49000001;16.3316324;48.2261683
60201273;Sommerweg;Wien;49000001;16.4611605;48.2678872
60201274;Sonnbergstraße;Wien;49000001;16.2549791;48.1302127
60201275;Sonnenuhrgasse;Wien;49000001;16.3439483;48.1907877
60201276;Sonnergasse;Wien;49000001;16.3191638;48.1677742
60201277;Sorgenthalgasse;Wien;49000001;16.432073;48.2660813
60201278;Donauspital;Wien;49000001;16.4659934;48.219561
60201279;Breitenlee, Spargelfeldstraße;Wien;49000001;16.4830524;48.2514825
