pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,traversal_time
"at:47:294:0:1_at:47:294:21_walkway_1","at:47:294:0:1","at:47:294:21","1","1","120"
"at:47:294:0:2_at:47:294:10_stairs_1","at:47:294:0:2","at:47:294:10","2","1","90"
"at:47:294:0:2_at:47:294:10_elevator_1","at:47:294:0:2","at:47:294:10","5","1","120"
"at:47:294:0:2_at:47:294:20_walkway_1","at:47:294:0:2","at:47:294:20","1","1","120"
"at:47:294:3_at:47:294:20_walkway_1","at:47:294:3","at:47:294:20","1","1","180"
"at:47:294:30_at:47:294:21_walkway_1","at:47:294:30","at:47:294:21","1","1","300"
"at:47:294:10_at:47:294:20_stairs_1","at:47:294:10","at:47:294:20","2","1","90"
"at:47:294:10_at:47:294:21_stairs_1","at:47:294:10","at:47:294:21","2","1","90"
"at:43:7226:0:7_at:43:7226:3_stairs_1","at:43:7226:0:7","at:43:7226:3","2","1","120"
"at:43:7226:0:2_at:43:7226:3_stairs_1","at:43:7226:0:2","at:43:7226:3","2","1","120"
"at:43:7226:0:7_at:43:7226:6_stairs_1","at:43:7226:0:7","at:43:7226:6","2","1","150"
"at:43:7226:0:2_at:43:7226:6_stairs_1","at:43:7226:0:2","at:43:7226:6","2","1","150"
"at:43:7226:0:7_at:43:7226:6_elevator_1","at:43:7226:0:7","at:43:7226:6","5","1","150"
"at:43:7226:0:2_at:43:7226:6_elevator_1","at:43:7226:0:2","at:43:7226:6","5","1","150"
"at:43:7226:2_at:43:7226:3_walkway_1","at:43:7226:2","at:43:7226:3","1","1","60"
"at:43:7226:2_at:43:7226:6_stairs_1","at:43:7226:2","at:43:7226:6","2","1","150"
"at:43:7226:3_at:43:7226:6_stairs_1","at:43:7226:3","at:43:7226:6","2","1","150"
"at:43:7226:4_at:43:7226:5_walkway_1","at:43:7226:4","at:43:7226:5","1","1","180"
"at:43:7226:4_at:43:7226:6_stairs_1","at:43:7226:4","at:43:7226:6","2","1","150"
"at:43:7226:5_at:43:7226:6_stairs_1","at:43:7226:5","at:43:7226:6","2","1","150"
"at:43:7226:5_at:43:7226:6_elevator_1","at:43:7226:5","at:43:7226:6","5","1","150"
"at:43:7226:0:7_at:43:7226:0:2_walkway_1","at:43:7226:0:7","at:43:7226:0:2","1","1","180"
"at:43:7227:0:1_at:43:7227:2_walkway_1","at:43:7227:0:1","at:43:7227:2","1","1","120"
"at:43:7227:0:1_at:43:7227:3_walkway_1","at:43:7227:0:1","at:43:7227:3","1","1","120"
"at:43:7227:0:1_at:43:7227:4_walkway_1","at:43:7227:0:1","at:43:7227:4","1","1","180"
"at:43:7227:0:1_at:43:7227:7_stairs_1","at:43:7227:0:1","at:43:7227:7","2","1","150"
"at:43:7227:0:1_at:43:7227:7_elevator_1","at:43:7227:0:1","at:43:7227:7","5","1","150"
"at:43:7227:2_at:43:7227:3_walkway_1","at:43:7227:2","at:43:7227:3","1","1","60"
"at:43:7227:2_at:43:7227:4_walkway_1","at:43:7227:2","at:43:7227:4","1","1","120"
"at:43:7227:2_at:43:7227:7_stairs_1","at:43:7227:2","at:43:7227:7","2","1","150"
"at:43:7227:2_at:43:7227:7_elevator_1","at:43:7227:2","at:43:7227:7","5","1","150"
"at:43:7227:3_at:43:7227:4_walkway_1","at:43:7227:3","at:43:7227:4","1","1","120"
"at:43:7227:3_at:43:7227:7_elevator_1","at:43:7227:3","at:43:7227:7","5","1","150"
"at:43:7227:4_at:43:7227:7_elevator_1","at:43:7227:4","at:43:7227:7","5","1","150"
"at:43:7227:0:6_at:43:7227:7_stairs_1","at:43:7227:0:6","at:43:7227:7","2","1","150"
"at:43:7227:0:6_at:43:7227:7_elevator_1","at:43:7227:0:6","at:43:7227:7","5","1","150"
"at:43:7227:0:7_at:43:7227:7_stairs_1","at:43:7227:0:7","at:43:7227:7","2","1","150"
"at:43:7227:0:7_at:43:7227:7_elevator_1","at:43:7227:0:7","at:43:7227:7","5","1","150"
"at:43:4848:0:8_at:43:4848:12_stairs_1","at:43:4848:0:8","at:43:4848:12","2","1","150"
"at:43:4848:0:8_at:43:4848:12_elevator_1","at:43:4848:0:8","at:43:4848:12","5","1","180"
"at:43:4848:12_at:43:4848:0:8_escalator_0","at:43:4848:12","at:43:4848:0:8","4","0","150"
"at:43:4848:2_at:43:4848:3_walkway_1","at:43:4848:2","at:43:4848:3","1","1","60"
"at:43:4848:2_at:43:4848:5_walkway_1","at:43:4848:2","at:43:4848:5","1","1","300"
"at:43:4848:2_at:43:4848:6_walkway_1","at:43:4848:2","at:43:4848:6","1","1","300"
"at:43:4848:3_at:43:4848:5_walkway_1","at:43:4848:3","at:43:4848:5","1","1","300"
"at:43:4848:3_at:43:4848:6_walkway_1","at:43:4848:3","at:43:4848:6","1","1","300"
"at:43:4848:3_at:43:4848:12_walkway_1","at:43:4848:3","at:43:4848:12","1","1","60"
"at:43:4848:0:5_at:43:4848:5_walkway_1","at:43:4848:0:5","at:43:4848:5","1","1","180"
"at:43:4848:0:5_at:43:4848:13_walkway_1","at:43:4848:0:5","at:43:4848:13","1","1","60"
"at:43:4848:5_at:43:4848:6_walkway_1","at:43:4848:5","at:43:4848:6","1","1","120"
"at:43:4848:6_at:43:4848:0:5_walkway_0","at:43:4848:6","at:43:4848:0:5","1","0","120"
"at:43:4848:7_at:43:4848:0:10_stairs_1","at:43:4848:7","at:43:4848:0:10","2","1","180"
"at:43:4848:7_at:43:4848:0:11_stairs_1","at:43:4848:7","at:43:4848:0:11","2","1","180"
"at:43:4848:7_at:43:4848:0:16_stairs_1","at:43:4848:7","at:43:4848:0:16","2","1","180"
"at:43:4848:7_at:43:4848:0:1_stairs_1","at:43:4848:7","at:43:4848:0:1","2","1","180"
"at:43:4848:7_at:43:4848:0:14_stairs_1","at:43:4848:7","at:43:4848:0:14","2","1","180"
"at:43:4848:8_at:43:4848:12_stairs_1","at:43:4848:8","at:43:4848:12","2","1","270"
"at:43:4848:8_at:43:4848:12_elevator_1","at:43:4848:8","at:43:4848:12","5","1","360"
"at:43:4848:0:10_at:43:4848:12_stairs_1","at:43:4848:0:10","at:43:4848:12","2","1","150"
"at:43:4848:0:11_at:43:4848:12_stairs_1","at:43:4848:0:11","at:43:4848:12","2","1","150"
"at:43:4848:0:10_at:43:4848:12_escalator_1","at:43:4848:0:10","at:43:4848:12","4","1","150"
"at:43:4848:0:11_at:43:4848:12_escalator_1","at:43:4848:0:11","at:43:4848:12","4","1","150"
"at:43:4848:0:10_at:43:4848:12_elevator_1","at:43:4848:0:10","at:43:4848:12","5","1","180"
"at:43:4848:0:11_at:43:4848:12_elevator_1","at:43:4848:0:11","at:43:4848:12","5","1","180"
"at:43:4848:0:16_at:43:4848:12_stairs_1","at:43:4848:0:16","at:43:4848:12","2","1","150"
"at:43:4848:0:1_at:43:4848:12_stairs_1","at:43:4848:0:1","at:43:4848:12","2","1","150"
"at:43:4848:0:16_at:43:4848:12_escalator_1","at:43:4848:0:16","at:43:4848:12","4","1","150"
"at:43:4848:0:1_at:43:4848:12_escalator_1","at:43:4848:0:1","at:43:4848:12","4","1","150"
"at:43:4848:0:16_at:43:4848:12_elevator_1","at:43:4848:0:16","at:43:4848:12","5","1","180"
"at:43:4848:0:1_at:43:4848:12_elevator_1","at:43:4848:0:1","at:43:4848:12","5","1","180"
"at:43:4848:0:14_at:43:4848:12_stairs_1","at:43:4848:0:14","at:43:4848:12","2","1","150"
"at:43:4848:0:14_at:43:4848:12_elevator_1","at:43:4848:0:14","at:43:4848:12","5","1","180"
"at:43:4848:12_at:43:4848:13_walkway_1","at:43:4848:12","at:43:4848:13","1","1","60"
"at:43:4848:0:10_at:43:4848:0:11_walkway_1","at:43:4848:0:10","at:43:4848:0:11","1","1","180"
"at:43:4848:0:16_at:43:4848:0:1_walkway_1","at:43:4848:0:16","at:43:4848:0:1","1","1","180"
"at:43:7242:0:1_at:43:7242:4_stairs_1","at:43:7242:0:1","at:43:7242:4","2","1","90"
"at:43:7242:0:2_at:43:7242:4_stairs_1","at:43:7242:0:2","at:43:7242:4","2","1","90"
"at:43:7242:0:1_at:43:7242:4_elevator_1","at:43:7242:0:1","at:43:7242:4","5","1","120"
"at:43:7242:0:2_at:43:7242:4_elevator_1","at:43:7242:0:2","at:43:7242:4","5","1","120"
"at:43:7242:0:1_at:43:7242:10_walkway_1","at:43:7242:0:1","at:43:7242:10","1","1","420"
"at:43:7242:0:2_at:43:7242:10_walkway_1","at:43:7242:0:2","at:43:7242:10","1","1","420"
"at:43:7242:2_at:43:7242:9_walkway_1","at:43:7242:2","at:43:7242:9","1","1","60"
"at:43:7242:2_at:43:7242:10_walkway_1","at:43:7242:2","at:43:7242:10","1","1","360"
"at:43:7242:3_at:43:7242:4_stairs_1","at:43:7242:3","at:43:7242:4","2","1","120"
"at:43:7242:3_at:43:7242:4_elevator_1","at:43:7242:3","at:43:7242:4","5","1","150"
"at:43:7242:3_at:43:7242:5_walkway_1","at:43:7242:3","at:43:7242:5","1","1","120"
"at:43:7242:3_at:43:7242:11_walkway_1","at:43:7242:3","at:43:7242:11","1","1","60"
"at:43:7242:4_at:43:7242:5_stairs_1","at:43:7242:4","at:43:7242:5","2","1","180"
"at:43:7242:4_at:43:7242:5_elevator_1","at:43:7242:4","at:43:7242:5","5","1","210"
"at:43:7242:4_at:43:7242:0:11_stairs_1","at:43:7242:4","at:43:7242:0:11","2","1","90"
"at:43:7242:4_at:43:7242:0:11_elevator_1","at:43:7242:4","at:43:7242:0:11","5","1","120"
"at:43:7242:4_at:43:7242:0:6_stairs_1","at:43:7242:4","at:43:7242:0:6","2","1","90"
"at:43:7242:4_at:43:7242:0:8_stairs_1","at:43:7242:4","at:43:7242:0:8","2","1","90"
"at:43:7242:4_at:43:7242:0:6_elevator_1","at:43:7242:4","at:43:7242:0:6","5","1","120"
"at:43:7242:4_at:43:7242:0:8_elevator_1","at:43:7242:4","at:43:7242:0:8","5","1","120"
"at:43:7242:4_at:43:7242:0:5_stairs_1","at:43:7242:4","at:43:7242:0:5","2","1","90"
"at:43:7242:4_at:43:7242:0:5_elevator_1","at:43:7242:4","at:43:7242:0:5","5","1","120"
"at:43:7242:4_at:43:7242:9_stairs_1","at:43:7242:4","at:43:7242:9","2","1","120"
"at:43:7242:4_at:43:7242:9_elevator_1","at:43:7242:4","at:43:7242:9","5","1","150"
"at:43:7242:5_at:43:7242:11_walkway_1","at:43:7242:5","at:43:7242:11","1","1","60"
"at:43:7242:0:1_at:43:7242:0:2_walkway_1","at:43:7242:0:1","at:43:7242:0:2","1","1","60"
"at:43:7242:0:6_at:43:7242:0:8_walkway_1","at:43:7242:0:6","at:43:7242:0:8","1","1","60"
"at:44:43005:1_at:44:43005:8_walkway_1","at:44:43005:1","at:44:43005:8","1","1","60"
"at:44:43005:1_at:44:43005:5_walkway_1","at:44:43005:1","at:44:43005:5","1","1","60"
"at:44:43005:0:1_at:44:43005:4_walkway_1","at:44:43005:0:1","at:44:43005:4","1","1","60"
"at:44:43005:0:1_at:44:43005:5_walkway_1","at:44:43005:0:1","at:44:43005:5","1","1","60"
"at:44:43005:0:1_at:44:43005:9_stairs_1","at:44:43005:0:1","at:44:43005:9","2","1","90"
"at:44:43005:0:1_at:44:43005:7_stairs_1","at:44:43005:0:1","at:44:43005:7","2","1","60"
"at:44:43005:0:1_at:44:43005:7_elevator_1","at:44:43005:0:1","at:44:43005:7","5","1","90"
"at:44:43005:0:2_at:44:43005:9_stairs_1","at:44:43005:0:2","at:44:43005:9","2","1","90"
"at:44:43005:0:2_at:44:43005:7_stairs_1","at:44:43005:0:2","at:44:43005:7","2","1","60"
"at:44:43005:0:2_at:44:43005:7_elevator_1","at:44:43005:0:2","at:44:43005:7","5","1","90"
"at:44:43005:4_at:44:43005:9_stairs_1","at:44:43005:4","at:44:43005:9","2","1","60"
"at:44:43005:4_at:44:43005:7_stairs_1","at:44:43005:4","at:44:43005:7","2","1","120"
"at:44:43005:4_at:44:43005:7_elevator_1","at:44:43005:4","at:44:43005:7","5","1","150"
"at:44:43005:5_at:44:43005:8_walkway_1","at:44:43005:5","at:44:43005:8","1","1","60"
"at:44:43005:5_at:44:43005:9_stairs_1","at:44:43005:5","at:44:43005:9","2","1","60"
"at:44:43005:5_at:44:43005:7_stairs_1","at:44:43005:5","at:44:43005:7","2","1","90"
"at:44:43005:5_at:44:43005:7_elevator_1","at:44:43005:5","at:44:43005:7","5","1","120"
"at:44:43005:6_at:44:43005:7_walkway_1","at:44:43005:6","at:44:43005:7","1","1","180"
"at:44:41910:0:1_at:44:41910:9_stairs_1","at:44:41910:0:1","at:44:41910:9","2","1","90"
"at:44:41910:0:2_at:44:41910:11_stairs_1","at:44:41910:0:2","at:44:41910:11","2","1","90"
"at:44:41910:0:2_at:44:41910:9_stairs_1","at:44:41910:0:2","at:44:41910:9","2","1","90"
"at:44:41910:3_at:44:41910:10_walkway_1","at:44:41910:3","at:44:41910:10","1","1","60"
"at:44:41910:4_at:44:41910:10_walkway_1","at:44:41910:4","at:44:41910:10","1","1","120"
"at:44:41910:5_at:44:41910:10_walkway_1","at:44:41910:5","at:44:41910:10","1","1","120"
"at:44:41910:6_at:44:41910:10_walkway_1","at:44:41910:6","at:44:41910:10","1","1","120"
"at:44:41910:7_at:44:41910:10_walkway_1","at:44:41910:7","at:44:41910:10","1","1","120"
"at:44:41910:8_at:44:41910:9_walkway_1","at:44:41910:8","at:44:41910:9","1","1","72"
"at:44:41910:9_at:44:41910:10_stairs_1","at:44:41910:9","at:44:41910:10","2","1","90"
"at:44:41910:10_at:44:41910:11_stairs_1","at:44:41910:10","at:44:41910:11","2","1","90"
"at:43:7234:1_at:43:7234:2_walkway_1","at:43:7234:1","at:43:7234:2","1","1","180"
"at:43:7234:1_at:43:7234:3_walkway_1","at:43:7234:1","at:43:7234:3","1","1","120"
"at:43:7234:1_at:43:7234:4_walkway_1","at:43:7234:1","at:43:7234:4","1","1","300"
"at:43:7234:1_at:43:7234:7_stairs_1","at:43:7234:1","at:43:7234:7","2","1","150"
"at:43:7234:2_at:43:7234:3_walkway_1","at:43:7234:2","at:43:7234:3","1","1","60"
"at:43:7234:2_at:43:7234:4_walkway_1","at:43:7234:2","at:43:7234:4","1","1","240"
"at:43:7234:2_at:43:7234:7_stairs_1","at:43:7234:2","at:43:7234:7","2","1","0"
"at:43:7234:3_at:43:7234:4_walkway_1","at:43:7234:3","at:43:7234:4","1","1","240"
"at:43:7234:3_at:43:7234:7_stairs_1","at:43:7234:3","at:43:7234:7","2","1","150"
"at:43:7234:4_at:43:7234:7_stairs_1","at:43:7234:4","at:43:7234:7","2","1","300"
"at:43:7234:0:3_at:43:7234:7_stairs_1","at:43:7234:0:3","at:43:7234:7","2","1","150"
"at:43:7234:0:5_at:43:7234:7_stairs_1","at:43:7234:0:5","at:43:7234:7","2","1","150"
"at:43:7234:0:4_at:43:7234:7_stairs_1","at:43:7234:0:4","at:43:7234:7","2","1","150"
"at:43:7234:0:2_at:43:7234:7_stairs_1","at:43:7234:0:2","at:43:7234:7","2","1","150"
"at:43:7234:0:3_at:43:7234:0:5_walkway_1","at:43:7234:0:3","at:43:7234:0:5","1","1","180"
"at:43:7234:0:4_at:43:7234:0:2_walkway_1","at:43:7234:0:4","at:43:7234:0:2","1","1","300"
"at:44:41164:1_at:44:41164:16_stairs_1","at:44:41164:1","at:44:41164:16","2","1","120"
"at:44:41164:0:6_at:44:41164:16_stairs_1","at:44:41164:0:6","at:44:41164:16","2","1","120"
"at:44:41164:0:5_at:44:41164:16_stairs_1","at:44:41164:0:5","at:44:41164:16","2","1","120"
"at:44:41164:0:6_at:44:41164:16_escalator_1","at:44:41164:0:6","at:44:41164:16","4","1","240"
"at:44:41164:0:5_at:44:41164:16_escalator_1","at:44:41164:0:5","at:44:41164:16","4","1","240"
"at:44:41164:0:6_at:44:41164:16_elevator_1","at:44:41164:0:6","at:44:41164:16","5","1","300"
"at:44:41164:0:5_at:44:41164:16_elevator_1","at:44:41164:0:5","at:44:41164:16","5","1","300"
"at:44:41164:0:7_at:44:41164:16_stairs_1","at:44:41164:0:7","at:44:41164:16","2","1","120"
"at:44:41164:0:8_at:44:41164:16_stairs_1","at:44:41164:0:8","at:44:41164:16","2","1","120"
"at:44:41164:0:7_at:44:41164:16_elevator_1","at:44:41164:0:7","at:44:41164:16","5","1","300"
"at:44:41164:0:8_at:44:41164:16_elevator_1","at:44:41164:0:8","at:44:41164:16","5","1","300"
"at:44:41164:0:9_at:44:41164:16_stairs_1","at:44:41164:0:9","at:44:41164:16","2","1","120"
"at:44:41164:0:9_at:44:41164:16_escalator_1","at:44:41164:0:9","at:44:41164:16","4","1","240"
"at:44:41164:0:9_at:44:41164:16_elevator_1","at:44:41164:0:9","at:44:41164:16","5","1","300"
"at:44:41164:0:11_at:44:41164:16_stairs_1","at:44:41164:0:11","at:44:41164:16","2","1","120"
"at:44:41164:0:12_at:44:41164:16_stairs_1","at:44:41164:0:12","at:44:41164:16","2","1","120"
"at:44:41164:0:11_at:44:41164:16_escalator_1","at:44:41164:0:11","at:44:41164:16","4","1","240"
"at:44:41164:0:12_at:44:41164:16_escalator_1","at:44:41164:0:12","at:44:41164:16","4","1","240"
"at:44:41164:0:11_at:44:41164:16_elevator_1","at:44:41164:0:11","at:44:41164:16","5","1","300"
"at:44:41164:0:12_at:44:41164:16_elevator_1","at:44:41164:0:12","at:44:41164:16","5","1","300"
"at:44:41164:6_at:44:41164:16_stairs_1","at:44:41164:6","at:44:41164:16","2","1","120"
"at:44:41164:6_at:44:41164:16_elevator_1","at:44:41164:6","at:44:41164:16","5","1","300"
"at:44:41164:7_at:44:41164:9_walkway_1","at:44:41164:7","at:44:41164:9","1","1","224"
"at:44:41164:7_at:44:41164:8_walkway_1","at:44:41164:7","at:44:41164:8","1","1","60"
"at:44:41164:7_at:44:41164:17_walkway_1","at:44:41164:7","at:44:41164:17","1","1","120"
"at:44:41164:8_at:44:41164:14_walkway_1","at:44:41164:8","at:44:41164:14","1","1","120"
"at:44:41164:8_at:44:41164:16_stairs_1","at:44:41164:8","at:44:41164:16","2","1","120"
"at:44:41164:8_at:44:41164:16_escalator_1","at:44:41164:8","at:44:41164:16","4","1","180"
"at:44:41164:8_at:44:41164:16_elevator_1","at:44:41164:8","at:44:41164:16","5","1","300"
"at:44:41164:9_at:44:41164:16_stairs_1","at:44:41164:9","at:44:41164:16","2","1","120"
"at:44:41164:9_at:44:41164:16_elevator_1","at:44:41164:9","at:44:41164:16","5","1","300"
"at:44:41164:9_at:44:41164:10_walkway_1","at:44:41164:9","at:44:41164:10","1","1","60"
"at:44:41164:11_at:44:41164:16_stairs_1","at:44:41164:11","at:44:41164:16","2","1","120"
"at:44:41164:0:2_at:44:41164:16_stairs_1","at:44:41164:0:2","at:44:41164:16","2","1","120"
"at:44:41164:0:2_at:44:41164:16_elevator_1","at:44:41164:0:2","at:44:41164:16","5","1","300"
"at:44:41164:0:4_at:44:41164:16_stairs_1","at:44:41164:0:4","at:44:41164:16","2","1","120"
"at:44:41164:0:3_at:44:41164:16_stairs_1","at:44:41164:0:3","at:44:41164:16","2","1","120"
"at:44:41164:0:4_at:44:41164:16_escalator_1","at:44:41164:0:4","at:44:41164:16","4","1","240"
"at:44:41164:0:3_at:44:41164:16_escalator_1","at:44:41164:0:3","at:44:41164:16","4","1","240"
"at:44:41164:0:4_at:44:41164:16_elevator_1","at:44:41164:0:4","at:44:41164:16","5","1","300"
"at:44:41164:0:3_at:44:41164:16_elevator_1","at:44:41164:0:3","at:44:41164:16","5","1","300"
"at:44:41164:15_at:44:41164:16_stairs_1","at:44:41164:15","at:44:41164:16","2","1","120"
"at:44:41164:16_at:44:41164:17_stairs_1","at:44:41164:16","at:44:41164:17","2","1","120"
"at:44:41164:16_at:44:41164:17_escalator_1","at:44:41164:16","at:44:41164:17","4","1","60"
"at:44:41164:0:6_at:44:41164:0:5_walkway_1","at:44:41164:0:6","at:44:41164:0:5","1","1","240"
"at:44:41164:0:7_at:44:41164:0:8_walkway_1","at:44:41164:0:7","at:44:41164:0:8","1","1","240"
"at:44:41164:0:11_at:44:41164:0:12_walkway_1","at:44:41164:0:11","at:44:41164:0:12","1","1","240"
"at:44:41164:0:4_at:44:41164:0:3_walkway_1","at:44:41164:0:4","at:44:41164:0:3","1","1","240"
"at:44:42107:0:1_at:44:42107:7_stairs_1","at:44:42107:0:1","at:44:42107:7","2","1","90"
"at:44:42107:0:1_at:44:42107:7_escalator_1","at:44:42107:0:1","at:44:42107:7","4","1","96"
"at:44:42107:0:1_at:44:42107:7_elevator_1","at:44:42107:0:1","at:44:42107:7","5","1","102"
"at:44:42107:0:2_at:44:42107:7_stairs_1","at:44:42107:0:2","at:44:42107:7","2","1","90"
"at:44:42107:0:3_at:44:42107:7_stairs_1","at:44:42107:0:3","at:44:42107:7","2","1","90"
"at:44:42107:0:2_at:44:42107:7_escalator_0","at:44:42107:0:2","at:44:42107:7","4","0","96"
"at:44:42107:0:3_at:44:42107:7_escalator_0","at:44:42107:0:3","at:44:42107:7","4","0","96"
"at:44:42107:0:2_at:44:42107:7_elevator_1","at:44:42107:0:2","at:44:42107:7","5","1","102"
"at:44:42107:0:3_at:44:42107:7_elevator_1","at:44:42107:0:3","at:44:42107:7","5","1","102"
"at:44:42107:0:4_at:44:42107:7_stairs_1","at:44:42107:0:4","at:44:42107:7","2","1","90"
"at:44:42107:0:5_at:44:42107:7_stairs_1","at:44:42107:0:5","at:44:42107:7","2","1","90"
"at:44:42107:0:4_at:44:42107:7_escalator_0","at:44:42107:0:4","at:44:42107:7","4","0","96"
"at:44:42107:0:5_at:44:42107:7_escalator_0","at:44:42107:0:5","at:44:42107:7","4","0","96"
"at:44:42107:0:4_at:44:42107:7_elevator_1","at:44:42107:0:4","at:44:42107:7","5","1","102"
"at:44:42107:0:5_at:44:42107:7_elevator_1","at:44:42107:0:5","at:44:42107:7","5","1","102"
"at:44:42107:4_at:44:42107:7_stairs_1","at:44:42107:4","at:44:42107:7","2","1","90"
"at:44:42107:4_at:44:42107:7_elevator_1","at:44:42107:4","at:44:42107:7","5","1","102"
"at:44:42107:5_at:44:42107:8_walkway_1","at:44:42107:5","at:44:42107:8","1","1","60"
"at:44:42107:5_at:44:42107:7_stairs_1","at:44:42107:5","at:44:42107:7","2","1","90"
"at:44:42107:5_at:44:42107:7_escalator_1","at:44:42107:5","at:44:42107:7","4","1","96"
"at:44:42107:5_at:44:42107:7_elevator_1","at:44:42107:5","at:44:42107:7","5","1","102"
"at:44:42107:5_at:44:42107:9_walkway_1","at:44:42107:5","at:44:42107:9","1","1","60"
"at:44:42107:5_at:44:42107:0:1_walkway_0","at:44:42107:5","at:44:42107:0:1","1","0","150"
"at:44:42107:5_at:44:42107:11_walkway_1","at:44:42107:5","at:44:42107:11","1","1","60"
"at:44:42107:5_at:44:42107:0:11_walkway_1","at:44:42107:5","at:44:42107:0:11","1","1","125"
"at:44:42107:5_at:44:42107:14_walkway_1","at:44:42107:5","at:44:42107:14","1","1","122"
"at:44:42107:6_at:44:42107:12_walkway_1","at:44:42107:6","at:44:42107:12","1","1","60"
"at:44:42107:6_at:44:42107:10_walkway_1","at:44:42107:6","at:44:42107:10","1","1","60"
"at:44:42107:6_at:44:42107:7_stairs_1","at:44:42107:6","at:44:42107:7","2","1","90"
"at:44:42107:6_at:44:42107:7_elevator_1","at:44:42107:6","at:44:42107:7","5","1","102"
"at:44:42107:6_at:44:42107:16_walkway_1","at:44:42107:6","at:44:42107:16","1","1","300"
"at:44:42107:7_at:44:42107:15_stairs_1","at:44:42107:7","at:44:42107:15","2","1","90"
"at:44:42107:7_at:44:42107:15_escalator_1","at:44:42107:7","at:44:42107:15","4","1","96"
"at:44:42107:7_at:44:42107:15_elevator_1","at:44:42107:7","at:44:42107:15","5","1","102"
"at:44:42107:7_at:44:42107:0:11_stairs_1","at:44:42107:7","at:44:42107:0:11","2","1","90"
"at:44:42107:7_at:44:42107:0:11_escalator_1","at:44:42107:7","at:44:42107:0:11","4","1","96"
"at:44:42107:7_at:44:42107:0:11_elevator_1","at:44:42107:7","at:44:42107:0:11","5","1","102"
"at:44:42107:7_at:44:42107:14_stairs_1","at:44:42107:7","at:44:42107:14","2","1","90"
"at:44:42107:7_at:44:42107:14_escalator_1","at:44:42107:7","at:44:42107:14","4","1","96"
"at:44:42107:7_at:44:42107:14_elevator_1","at:44:42107:7","at:44:42107:14","5","1","102"
"at:44:42107:0:2_at:44:42107:0:3_walkway_1","at:44:42107:0:2","at:44:42107:0:3","1","1","240"
"at:44:42107:0:4_at:44:42107:0:5_walkway_1","at:44:42107:0:4","at:44:42107:0:5","1","1","240"
"at:44:42790:1_at:44:42790:5_stairs_1","at:44:42790:1","at:44:42790:5","2","1","60"
"at:44:42790:1_at:44:42790:5_elevator_1","at:44:42790:1","at:44:42790:5","5","1","120"
"at:44:42790:1_at:44:42790:5_walkway_1","at:44:42790:1","at:44:42790:5","1","1","66"
"at:44:42790:1_at:44:42790:4_walkway_1","at:44:42790:1","at:44:42790:4","1","1","60"
"at:44:42790:1_at:44:42790:3_walkway_1","at:44:42790:1","at:44:42790:3","1","1","120"
"at:44:42790:0:2_at:44:42790:5_stairs_1","at:44:42790:0:2","at:44:42790:5","2","1","60"
"at:44:42790:0:3_at:44:42790:5_stairs_1","at:44:42790:0:3","at:44:42790:5","2","1","60"
"at:44:42790:0:2_at:44:42790:5_elevator_1","at:44:42790:0:2","at:44:42790:5","5","1","120"
"at:44:42790:0:3_at:44:42790:5_elevator_1","at:44:42790:0:3","at:44:42790:5","5","1","120"
"at:44:42790:0:2_at:44:42790:5_walkway_1","at:44:42790:0:2","at:44:42790:5","1","1","66"
"at:44:42790:0:3_at:44:42790:5_walkway_1","at:44:42790:0:3","at:44:42790:5","1","1","66"
"at:44:42790:3_at:44:42790:5_stairs_1","at:44:42790:3","at:44:42790:5","2","1","60"
"at:44:42790:3_at:44:42790:5_elevator_1","at:44:42790:3","at:44:42790:5","5","1","120"
"at:44:42790:3_at:44:42790:5_walkway_1","at:44:42790:3","at:44:42790:5","1","1","66"
